alt_identifier,k8_cn,B cell,CD4 T cell,CD8 T cell,Epithelial/Tumor,Macrophages,NK-cells,P53+ Tumor,Proliferative Immune,Proliferative Tumor,Stromal
CR057,Bulk Tumor,0,0,0.006224066390041493,0.7372060857538036,0.009681881051175657,0.020055325034578148,0.13416320885200553,6.915629322268327e-4,0.058091286307053944,0.0338865836791148
CR057,CD8+ T cell enriched,0.041223404255319146,0.03324468085106383,0.5478723404255319,0.03324468085106383,0.08643617021276596,0.2047872340425532,0.0026595744680851063,0,0,0.05053191489361702
CR057,Immune-enriched stromal,0.036251105216622455,0.05702917771883289,0.01989389920424403,0.11007957559681697,0.09328028293545534,0.028293545534924844,0.04288240495137047,0.011052166224580018,0.01768346595932803,0.583554376657825
CR057,Mixed Immune,0.03872340425531915,0.09914893617021277,0.04382978723404255,0.02468085106382979,0.5502127659574468,0.0876595744680851,0.004680851063829788,0.005531914893617021,8.51063829787234e-4,0.14468085106382977
CR057,NK-cell enriched,0.020156774916013438,0.036394176931690926,0.1103023516237402,0.05655095184770437,0.07446808510638298,0.635498320268757,0.0022396416573348264,5.599104143337066e-4,0.002799552071668533,0.06103023516237402
CR057,P53+ Tumor,0.002113271344040575,0.00422654268808115,0.0038038884192730348,0.3047337278106509,0.00507185122569738,0.006762468300929839,0.5135249366018597,4.2265426880811494e-4,0.12087912087912088,0.038461538461538464
CR057,Proliferative Tumor,0.003125,0.00625,0.00625,0.253125,0.01875,0.0125,0.18125,0,0.5,0.01875
CR057,Stromal,0.018847408481333816,0.038057267125770206,0.014135556361000362,0.009061254077564335,0.03624501631025734,0.004349401957230881,0.0032620514679231605,0.010148604566872055,3.624501631025734e-4,0.8655309894889452
CR058,Bulk Tumor,0.0036685369011653,0.0043159257660768235,0.03495899870522227,0.8379369874838153,0.01078981441519206,0.05610703495899871,0.006689684937419077,6.473888649115235e-4,0.007768666378938282,0.03711696158826068
CR058,CD8+ T cell enriched,0.021814006888633754,0.10677382319173363,0.5585533869115958,0.03673938002296211,0.11308840413318025,0.053386911595866816,0.001722158438576349,0.016073478760045924,0.001722158438576349,0.09012629161882893
CR058,Immune-enriched stromal,0.05750798722044728,0.08945686900958466,0.07587859424920128,0.07108626198083066,0.07028753993610223,0.06469648562300319,0.006389776357827476,0.035942492012779555,0.02875399361022364,0.5
CR058,Mixed Immune,0.03290246768507638,0.14806110458284372,0.11045828437132785,0.05170387779083431,0.4007050528789659,0.05875440658049354,0.005875440658049354,0.03055229142185664,0.005875440658049354,0.15511163337250294
CR058,NK-cell enriched,0.011494252873563218,0.01532567049808429,0.06321839080459771,0.2624521072796935,0.013409961685823755,0.5325670498084292,0.007662835249042145,0.005747126436781609,0.0038314176245210726,0.0842911877394636
CR058,Proliferative Tumor,0.0031847133757961785,0.022292993630573247,0.03503184713375796,0.2197452229299363,0.009554140127388535,0.028662420382165606,0.0031847133757961785,0.006369426751592357,0.60828025477707,0.06369426751592357
CR058,Stromal,0.013651877133105802,0.034129692832764506,0.023890784982935155,0.023890784982935155,0.040955631399317405,0.020477815699658702,0.0034129692832764505,0.010238907849829351,0.017064846416382253,0.8122866894197952
CR059,Bulk Tumor,0.0035398230088495575,0.009203539823008849,0.04460176991150443,0.7748672566371682,0.009203539823008849,0.037876106194690264,0.016991150442477877,0.002831858407079646,0.06407079646017699,0.036814159292035395
CR059,CD8+ T cell enriched,0.03166666666666667,0.11166666666666666,0.5466666666666666,0.04533333333333334,0.05733333333333333,0.081,0.0033333333333333335,0.025,0.008666666666666666,0.08933333333333333
CR059,Immune-enriched stromal,0.037852112676056336,0.05237676056338028,0.053257042253521125,0.10827464788732394,0.07922535211267606,0.08846830985915492,0.011003521126760563,0.022887323943661973,0.03125,0.5154049295774648
CR059,Mixed Immune,0.0631786771964462,0.12142152023692004,0.07996051332675222,0.03257650542941757,0.36623889437314905,0.08588351431391905,0.0019743336623889436,0.04639684106614018,0.004935834155972359,0.19743336623889438
CR059,NK-cell enriched,0.009160864785635764,0.04067423964822279,0.05130084279956028,0.026383290582631,0.01905459875412239,0.7442286551850494,0.001832172957127153,0.009160864785635764,7.328691828508611e-4,0.09747160131916453
CR059,P53+ Tumor,0.03333333333333333,0,0,0.26666666666666666,0,0,0.3333333333333333,0.03333333333333333,0.2,0.13333333333333333
CR059,Proliferative Tumor,0.00724200362100181,0.004224502112251056,0.024743512371756187,0.24502112251056127,0.015087507543753771,0.011466505733252867,0.025347012673506336,0.018105009052504527,0.5986722993361496,0.05009052504526252
CR059,Stromal,0.020578778135048232,0.0090032154340836,0.0077170418006430866,0.017363344051446947,0.037942122186495175,0.04051446945337621,0.003215434083601286,0.0077170418006430866,6.430868167202572e-4,0.8553054662379421
CR060,Bulk Tumor,0.03376906318082789,0.0196078431372549,0.026143790849673203,0.6220043572984749,0.04139433551198257,0.08061002178649238,0.004357298474945534,0.0032679738562091504,0.04793028322440087,0.12091503267973856
CR060,CD8+ T cell enriched,0.06394956090970502,0.1551452375591083,0.43886512046836296,0.026795766719207387,0.07565863544246791,0.050889439315469485,0.003377617653681603,0.053591533438414773,0.05156496284620581,0.08016212564737672
CR060,Immune-enriched stromal,0.07021433850702144,0.0672579453067258,0.0672579453067258,0.1325449618132545,0.07686622320768663,0.04705592510470559,0.005420054200542005,0.020202020202020204,0.021926582902192657,0.4912540034491254
CR060,Mixed Immune,0.06598749710581153,0.13753183607316508,0.07385968974299606,0.05718916415836999,0.3864320444547349,0.08728872424172263,0.005093771706413522,0.031951840703866634,0.033341051169252144,0.12132438064366752
CR060,NK-cell enriched,0.015216982904377232,0.015216982904377232,0.038136389254179975,0.1469096374225061,0.04057862107833928,0.6723652075897051,0.0033815517565282736,0.0033815517565282736,0.011459703174901371,0.053353372158557205
CR060,Proliferative Tumor,0.02666666666666667,0.044444444444444446,0.06222222222222222,0.15851851851851853,0.04888888888888889,0.014814814814814815,0.002962962962962963,0.03851851851851852,0.5585185185185185,0.044444444444444446
CR060,Stromal,0.03429310902620511,0.02296991264962795,0.017793594306049824,0.0634098997088321,0.017470074409576188,0.008735037204788094,0.0016175994823681655,0.002264639275315432,6.470397929472663e-4,0.8307990941442899
CR067,Bulk Tumor,0.004620554466535984,0.01722206664799776,0.00854102492299076,0.6848221786614394,0.019182301876225147,0.00784094091290955,0.029543545225427053,0.002100252030243629,0.058807056846821616,0.16732007840940913
CR067,CD8+ T cell enriched,0.020253164556962026,0.26329113924050634,0.3822784810126582,0.10126582278481013,0.02531645569620253,0.012658227848101266,0.020253164556962026,0.0379746835443038,0.043037974683544304,0.09367088607594937
CR067,Immune-enriched stromal,0.014982876712328766,0.0389554794520548,0.01983447488584475,0.2497146118721461,0.05194063926940639,0.052083333333333336,0.019263698630136987,0.007990867579908675,0.05037100456621005,0.4948630136986301
CR067,Mixed Immune,0.026499302649930265,0.11715481171548117,0.02092050209205021,0.12691771269177127,0.34309623430962344,0.13389121338912133,0.011157601115760111,0.015341701534170154,0.026499302649930265,0.17852161785216178
CR067,NK-cell enriched,0.015434192672998642,0.0037313432835820895,0.0039009497964721846,0.10362957937584803,0.09565807327001356,0.5834464043419267,0.0030529172320217096,0,0.005257801899592945,0.18588873812754408
CR067,P53+ Tumor,0,0.020618556701030927,0.041237113402061855,0.28865979381443296,0.030927835051546393,0.010309278350515464,0.31958762886597936,0,0.18556701030927836,0.10309278350515463
CR067,Proliferative Tumor,0.0048,0.0288,0.0128,0.2696,0.02,0.0072,0.0344,0.012,0.4568,0.1536
CR067,Stromal,0.0055415617128463475,0.012090680100755667,0.00654911838790932,0.08261964735516372,0.02367758186397985,0.030730478589420653,0.0055415617128463475,0.003526448362720403,0.004534005037783375,0.8251889168765743
CR077,Bulk Tumor,0,0.0017490161783996502,0.052470485351989504,0.7533887188456493,0.011805859204197638,0.017052907739396588,0.004809794490599038,0.004372540445999125,0.09969392216878006,0.05465675557498907
CR077,CD8+ T cell enriched,0.0165710643722116,0.041427660930529,0.5258126195028681,0.05417463352453792,0.07265774378585087,0.027405991077119184,0.012746972594008922,0.026131293817718292,0.022944550669216062,0.2001274697259401
CR077,Immune-enriched stromal,0.01639344262295082,0.04362322867463184,0.17032509030286191,0.07168657960544596,0.08752431230897471,0.01611558766323979,0.011392053348152265,0.025284801333703807,0.018060572381217006,0.5395943317588219
CR077,Mixed Immune,0.025757575757575757,0.12121212121212122,0.11212121212121212,0.022727272727272728,0.4090909090909091,0.013636363636363636,0.03484848484848485,0.025757575757575757,0.012121212121212121,0.22272727272727272
CR077,NK-cell enriched,0,0,0.2727272727272727,0.2727272727272727,0,0.18181818181818182,0,0,0.2727272727272727,0
CR077,P53+ Tumor,8.024072216649949e-4,0.0028084252758274826,0.01805416248746239,0.08284854563691073,0.005416248746238716,0.0014042126379137413,0.6567703109327984,6.018054162487463e-4,0.21845536609829488,0.012838515546639919
CR077,Proliferative Tumor,0,0.0011673151750972762,0.0377431906614786,0.13463035019455252,0.007392996108949416,0.010116731517509728,0.14591439688715954,0.005447470817120622,0.642023346303502,0.01556420233463035
CR077,Stromal,0.008408408408408409,0.021621621621621623,0.06156156156156156,0.017417417417417418,0.03453453453453453,0.004204204204204204,0.0018018018018018018,0.012012012012012012,0.003003003003003003,0.8354354354354354
CR079,Bulk Tumor,0.00945780088080283,0.0041874232907371306,0.004259620244025702,0.7725795971410007,0.006714316655837124,0.016821890116237095,0.007436286188722836,8.663634394628547e-4,0.09248429716265974,0.08519240488051404
CR079,CD8+ T cell enriched,0,0.3333333333333333,0.25,0.08333333333333333,0,0,0,0.08333333333333333,0,0.25
CR079,Immune-enriched stromal,0.029886431560071727,0.05678421996413628,0.017334130304841603,0.2492528392109982,0.04363419007770472,0.023311416616855946,0.011954572624028692,0.008368200836820083,0.06455469216975493,0.4949193066347878
CR079,Mixed Immune,0.017857142857142856,0.25892857142857145,0.026785714285714284,0.11607142857142858,0.39285714285714285,0,0,0.03571428571428571,0.008928571428571428,0.14285714285714285
CR079,NK-cell enriched,0,0,0,0.5,0,0.25,0,0,0.16666666666666666,0.08333333333333333
CR079,P53+ Tumor,0.1111111111111111,0,0,0.2222222222222222,0,0.1111111111111111,0.4444444444444444,0,0,0.1111111111111111
CR079,Proliferative Tumor,0.014202476329206118,3.641660597232338e-4,0.0029133284777858705,0.30699198834668606,0.001820830298616169,0.02403495994173343,0.005826656955571741,0.0021849963583394027,0.557538237436271,0.08412235979606701
CR079,Stromal,0.004338394793926247,0.049891540130151846,0.01735357917570499,0.026030368763557483,0.01735357917570499,0.010845986984815618,0.004338394793926247,0.010845986984815618,0.0021691973969631237,0.8568329718004338
CR080,Bulk Tumor,0.008729388942774006,0.012609117361784675,0.025703200775945685,0.7710960232783706,0.03540252182347236,0.029582929194956354,0.02424830261881668,0.0038797284190106693,0.029097963142580018,0.05965082444228904
CR080,CD8+ T cell enriched,0.09702970297029703,0.1495049504950495,0.41386138613861384,0.0594059405940594,0.07128712871287128,0.04356435643564356,0.01287128712871287,0.041584158415841586,0.016831683168316833,0.09405940594059406
CR080,Immune-enriched stromal,0.029029793735676088,0.04736440030557677,0.057295645530939646,0.13521772345301758,0.09663865546218488,0.07028265851795264,0.02482811306340718,0.02215431627196333,0.02215431627196333,0.4950343773873186
CR080,Mixed Immune,0.07811568276684555,0.13774597495527727,0.06440071556350627,0.09183064997018485,0.3625521765056649,0.04531902206320811,0.007751937984496124,0.029218843172331546,0.014311270125223614,0.1687537268932618
CR080,NK-cell enriched,0.04986149584487535,0.04155124653739612,0.0332409972299169,0.1523545706371191,0.04986149584487535,0.49584487534626037,0.013850415512465374,0.01662049861495845,0.00554016620498615,0.14127423822714683
CR080,P53+ Tumor,0,0,0.012345679012345678,0.30864197530864196,0,0.037037037037037035,0.3950617283950617,0,0.1728395061728395,0.07407407407407407
CR080,Proliferative Tumor,0.010273972602739725,0.0136986301369863,0.030821917808219176,0.2636986301369863,0.04794520547945205,0.017123287671232876,0.030821917808219176,0.010273972602739725,0.5342465753424658,0.0410958904109589
CR080,Stromal,0.01835985312117503,0.012851897184822521,0.0208078335373317,0.025703794369645042,0.03488372093023256,0.038555691554467565,0.0030599755201958386,0.009179926560587515,0.0018359853121175031,0.8347613219094248
CR081,Bulk Tumor,0.003556345854634363,0.005112247166036897,0.009113136252500556,0.7452767281618138,0.003556345854634363,0.020893531895976883,0.07246054678817515,6.668148477439431e-4,0.0969104245387864,0.04245387863969771
CR081,CD8+ T cell enriched,0.07967032967032966,0.22802197802197802,0.36813186813186816,0.016483516483516484,0.06868131868131869,0.019230769230769232,0.016483516483516484,0.03021978021978022,0.008241758241758242,0.16483516483516483
CR081,Immune-enriched stromal,0.03406640793445451,0.12419146183699871,0.06080206985769728,0.08193186718413109,0.0474342388960759,0.030185424752048298,0.047865459249676584,0.02199223803363519,0.027166882276843468,0.5243639499784389
CR081,Mixed Immune,0.07386363636363637,0.26325757575757575,0.056818181818181816,0.020833333333333332,0.29734848484848486,0.03409090909090909,0.017045454545454544,0.03598484848484849,0.003787878787878788,0.19696969696969696
CR081,NK-cell enriched,0.024390243902439025,0,0.018292682926829267,0.18902439024390244,0.006097560975609756,0.6036585365853658,0.04878048780487805,0.012195121951219513,0.054878048780487805,0.042682926829268296
CR081,P53+ Tumor,0.004223227752639517,0.009351432880844645,0.011161387631975868,0.21508295625942686,0.005429864253393665,0.01689291101055807,0.48627450980392156,0.0024132730015082957,0.21568627450980393,0.0334841628959276
CR081,Proliferative Tumor,0.0012620950778291964,0.005889777029869584,0.008834665544804375,0.2536811106436685,0.0016827934371055953,0.03155237694572991,0.15902397980647875,0.002524190155658393,0.5098864114429954,0.02566259991586033
CR081,Stromal,0.01,0.06666666666666667,0.025555555555555557,0.014444444444444444,0.02,0.008888888888888889,0.0033333333333333335,0.005555555555555556,0.0011111111111111111,0.8444444444444444
CR082,Bulk Tumor,0.002108433734939759,0.010090361445783132,0.047289156626506026,0.7284638554216868,0.007530120481927711,0.007680722891566265,0.01355421686746988,0.002710843373493976,0.14698795180722893,0.03358433734939759
CR082,CD8+ T cell enriched,0.024724602203182375,0.1723378212974296,0.45777233782129745,0.05091799265605875,0.08151774785801713,0.02594859241126071,0.006119951040391677,0.03255813953488372,0.03402692778457772,0.11407588739290085
CR082,Immune-enriched stromal,0.03608786610878661,0.13467573221757323,0.10355648535564854,0.04707112970711297,0.09335774058577406,0.02405857740585774,0.003922594142259414,0.02641213389121339,0.011244769874476987,0.5196129707112971
CR082,Mixed Immune,0.017758484609313337,0.17758484609313338,0.09431728492501973,0.020520915548539857,0.4108129439621152,0.055248618784530384,0.003551696921862668,0.0643251775848461,0.0015785319652722968,0.15430149960536702
CR082,NK-cell enriched,0.007575757575757576,0.01997245179063361,0.05509641873278237,0.13292011019283748,0.08057851239669421,0.6108815426997245,0.008264462809917356,0.02203856749311295,0.008953168044077135,0.05371900826446281
CR082,P53+ Tumor,0,0.02702702702702703,0.05405405405405406,0.24324324324324326,0.02702702702702703,0,0.35135135135135137,0,0.21621621621621623,0.08108108108108109
CR082,Proliferative Tumor,0.0010605578534309047,0.009651076466221232,0.05578534309046559,0.240322409587443,0.003711952487008166,0.002439283062891081,0.02948350832537915,0.005196733481811433,0.6329409269275639,0.019408208717785556
CR082,Stromal,0.012691466083150985,0.04945295404814004,0.027133479212253828,0.00350109409190372,0.035448577680525166,0.006564551422319475,0.00262582056892779,0.008315098468271335,4.37636761487965e-4,0.8538293216630197
CR084,Bulk Tumor,0.0026838432635534087,0.012345679012345678,0.0042941492216854536,0.6586151368760065,0.011808910359634998,0.03864734299516908,0.04294149221685454,0.0026838432635534087,0.11057434245840043,0.11540526033279656
CR084,CD8+ T cell enriched,0,0.25,0,0.25,0,0,0,0,0,0.5
CR084,Immune-enriched stromal,0.019351830263464678,0.03404056889717883,0.016320820704126836,0.23082303567265097,0.020051294007927257,0.029610631848915832,0.0470972254604803,0.016320820704126836,0.09979016087666123,0.48659361156446723
CR084,Mixed Immune,0.07142857142857142,0.09523809523809523,0,0.16666666666666666,0.3333333333333333,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.14285714285714285
CR084,NK-cell enriched,0,0,0,0.4166666666666667,0.041666666666666664,0.4166666666666667,0,0,0.08333333333333333,0.041666666666666664
CR084,P53+ Tumor,0,0.043478260869565216,0.021739130434782608,0.2608695652173913,0,0.043478260869565216,0.2608695652173913,0,0.17391304347826086,0.1956521739130435
CR084,Proliferative Tumor,0.002533783783783784,0.009290540540540541,0.004222972972972973,0.27533783783783783,0.02195945945945946,0.04307432432432432,0.033783783783783786,0.013513513513513514,0.47381756756756754,0.12246621621621621
CR084,Stromal,0.010454362685967028,0.015681544028950542,0.010320332395121297,0.03283742125720413,0.009784211231738373,0.004422999597909127,0.019032301300093823,0.003082696689451816,0.00938212035920118,0.8850020104543627
CR094,Bulk Tumor,0.006110868616324749,0.001745962461807071,0.01069402007856831,0.757529463116543,0.004801396769969445,0.010912265386294195,0.12636403317328676,6.547359231776517e-4,0.03775643823657791,0.043430816237450896
CR094,CD8+ T cell enriched,0.05,0.3,0.35,0.03333333333333333,0.05,0.05,0.016666666666666666,0.016666666666666666,0,0.13333333333333333
CR094,Immune-enriched stromal,0.028920570264765785,0.0814663951120163,0.021588594704684317,0.13156822810590632,0.06883910386965376,0.026069246435845215,0.06639511201629328,0.004887983706720978,0.018329938900203666,0.5519348268839104
CR094,Mixed Immune,0.021352313167259787,0.1708185053380783,0.046263345195729534,0.0498220640569395,0.3879003558718861,0.03914590747330961,0.028469750889679714,0.0071174377224199285,0.0035587188612099642,0.24555160142348753
CR094,NK-cell enriched,0.020833333333333332,0.020833333333333332,0,0.10416666666666667,0,0.6458333333333334,0.041666666666666664,0,0.041666666666666664,0.125
CR094,P53+ Tumor,0.007506127450980392,0.0055147058823529415,0.009497549019607842,0.2503063725490196,0.007965686274509803,0.00428921568627451,0.5606617647058824,0.0015318627450980392,0.10094975490196079,0.05177696078431373
CR094,Proliferative Tumor,0.006273525721455458,0.002509410288582183,0.005018820577164366,0.23086574654956085,0,0.00878293601003764,0.17063989962358847,0.0075282308657465494,0.5407779171894604,0.027603513174404015
CR094,Stromal,0.016361256544502618,0.03468586387434555,0.0058900523560209425,0.018979057591623036,0.03599476439790576,0.012434554973821989,0.004581151832460733,6.544502617801048e-4,0,0.8704188481675392
CR096,Bulk Tumor,0.002936857562408223,0.005873715124816446,0.010279001468428781,0.8201174743024964,0.005873715124816446,0.0513950073421439,0.016886930983847283,0,0.03010279001468429,0.0565345080763583
CR096,CD8+ T cell enriched,0.024096385542168676,0.024096385542168676,0.39759036144578314,0.060240963855421686,0.18072289156626506,0.12048192771084337,0.012048192771084338,0.024096385542168676,0,0.1566265060240964
CR096,Immune-enriched stromal,0.02410065567960305,0.01789828105617579,0.028708133971291867,0.1722488038277512,0.08399787347155768,0.13007265638844587,0.013290802764486975,0.005670742512847776,0.008683324472798157,0.5153287258550416
CR096,Mixed Immune,0.02028740490278952,0.05156382079459002,0.04311073541842773,0.0650887573964497,0.4640743871513102,0.1293322062552832,0.009298393913778529,0.005917159763313609,0.00253592561284869,0.2087912087912088
CR096,NK-cell enriched,0.017358490566037735,0.012830188679245283,0.03471698113207547,0.12377358490566037,0.06641509433962264,0.49735849056603776,0.012830188679245283,0.004528301886792453,0.0022641509433962265,0.22792452830188678
CR096,P53+ Tumor,0,0,0,0,0,0,1,0,0,0
CR096,Proliferative Tumor,0,0,0,0.5625,0.0625,0.125,0,0,0.25,0
CR096,Stromal,0.01578369475706835,0.008646719736480922,0.00837222069722756,0.04199835300576448,0.03143013999451002,0.04968432610485863,0.007548723579467472,0.0028822399121603073,0.002333241833653582,0.8313203403788086
CR097,Bulk Tumor,0.004393673110720563,0.022847100175746926,0.007908611599297012,0.6766256590509666,0.0017574692442882249,0.05799648506151142,0.09402460456942004,0.007029876977152899,0.10808435852372583,0.019332161687170474
CR097,CD8+ T cell enriched,0.1212856276531231,0.2692540933899333,0.27835051546391754,0.01758641600970285,0.031534263189812006,0.05942995755003032,0.012734990903577926,0.10187992722862341,0.013341419041843541,0.09460278956943602
CR097,Immune-enriched stromal,0.06404593639575971,0.2045053003533569,0.04151943462897526,0.023851590106007067,0.038869257950530034,0.05786219081272085,0.018551236749116608,0.07332155477031801,0.014134275618374558,0.463339222614841
CR097,Mixed Immune,0.1159860990443093,0.3501303214596003,0.02693310165073849,0.015638575152041704,0.14465682015638576,0.061251086012163336,0.015638575152041704,0.12076455256298871,0.009122502172024326,0.13987836663770634
CR097,NK-cell enriched,0.0313124583610926,0.06995336442371752,0.041305796135909394,0.060626249167221855,0.04596935376415723,0.5376415722851432,0.037308461025982675,0.04197201865423051,0.04397068620919387,0.0899400399733511
CR097,P53+ Tumor,0.0024543223343332426,0.04145077720207254,0.011453504226888464,0.186801199890919,0.004090537223888737,0.032178892827924736,0.4851377147532043,0.01745295882192528,0.20779929097354785,0.011180801745295883
CR097,Proliferative Tumor,0.0018617021276595746,0.027393617021276597,0.011702127659574468,0.1651595744680851,0.0013297872340425532,0.04601063829787234,0.14867021276595746,0.022606382978723406,0.5680851063829787,0.007180851063829787
CR097,Stromal,0.013333333333333334,0.04888888888888889,0.008888888888888889,0.008888888888888889,0.013333333333333334,0.022222222222222223,0.0044444444444444444,0.022222222222222223,0,0.8577777777777778
CR100,Bulk Tumor,0.008097165991902834,0.0020242914979757085,0.013157894736842105,0.7344804318488529,0.010121457489878543,0.043522267206477734,0.018893387314439947,0.002699055330634278,0.11403508771929824,0.052968960863697706
CR100,CD8+ T cell enriched,0,0,0.4,0,0,0,0,0,0.2,0.4
CR100,Immune-enriched stromal,0.03554868624420402,0.04095826893353941,0.027820710973724884,0.1205564142194745,0.09428129829984544,0.020865533230293665,0.012364760432766615,0.017001545595054096,0.019319938176197836,0.6112828438948995
CR100,Mixed Immune,0.014388489208633094,0.03597122302158273,0.017985611510791366,0.014388489208633094,0.6294964028776978,0.025179856115107913,0.0035971223021582736,0.01079136690647482,0.007194244604316547,0.24100719424460432
CR100,NK-cell enriched,0.003367003367003367,0,0.02356902356902357,0.2962962962962963,0.02356902356902357,0.44107744107744107,0.020202020202020204,0.010101010101010102,0.10437710437710437,0.07744107744107744
CR100,P53+ Tumor,0,0,0.058823529411764705,0.5294117647058824,0,0.058823529411764705,0.23529411764705882,0,0.11764705882352941,0
CR100,Proliferative Tumor,0.002688172043010753,0.005376344086021506,0.00985663082437276,0.31899641577060933,0.00985663082437276,0.05197132616487455,0.021505376344086023,0.0062724014336917565,0.525089605734767,0.04838709677419355
CR100,Stromal,0.017828843106180665,0.013074484944532488,0.00792393026941363,0.020206022187004756,0.033676703645007924,0.005546751188589541,0.0035657686212361333,0.0027733755942947703,3.961965134706815e-4,0.8950079239302694
CR101,Bulk Tumor,0.009716599190283401,0.012955465587044534,0.03724696356275304,0.6939271255060728,0.0340080971659919,0.008097165991902834,0.008906882591093117,0.004858299595141701,0.16680161943319838,0.02348178137651822
CR101,CD8+ T cell enriched,0.07626774847870182,0.20446247464503042,0.5214334009465855,0.04192021636240703,0.05314401622718053,0.02434077079107505,0.0021636240703177823,0.02339418526031102,0.006896551724137931,0.04597701149425287
CR101,Immune-enriched stromal,0.07591623036649214,0.09358638743455497,0.0899869109947644,0.07984293193717278,0.0768979057591623,0.05235602094240838,0.005235602094240838,0.008835078534031414,0.011452879581151832,0.5058900523560209
CR101,Mixed Immune,0.1059233449477352,0.19477351916376306,0.0770034843205575,0.06933797909407666,0.3397212543554007,0.04076655052264808,0.003484320557491289,0.01602787456445993,0.014285714285714285,0.13867595818815331
CR101,NK-cell enriched,0.0440771349862259,0.1046831955922865,0.06060606060606061,0.0440771349862259,0.06611570247933884,0.5509641873278237,0.005509641873278237,0.013774104683195593,0.008264462809917356,0.10192837465564739
CR101,Proliferative Tumor,0.0017301038062283738,0.001384083044982699,0.03356401384083045,0.28269896193771626,0.02698961937716263,0.005536332179930796,0.005536332179930796,0.011764705882352941,0.6055363321799307,0.025259515570934254
CR101,Stromal,0.01716937354988399,0.024129930394431554,0.02459396751740139,0.01577726218097448,0.014385150812064965,0.008816705336426913,0.005104408352668214,0.0013921113689095127,4.640371229698376e-4,0.8881670533642692
CR102,Bulk Tumor,0.005472281703545087,0.015465143944801332,0.023554603854389723,0.8206043302403045,0.009517011658339281,0.017844396859386154,0.01974779919105401,0.0021413276231263384,0.05281941470378301,0.03283369022127052
CR102,CD8+ T cell enriched,0.14209115281501342,0.23827077747989275,0.3693029490616622,0.03485254691689008,0.05596514745308311,0.020107238605898123,0.00871313672922252,0.018431635388739945,0.009048257372654156,0.1032171581769437
CR102,Immune-enriched stromal,0.0614445310470252,0.06767991686152247,0.06443232008313848,0.12314886983632112,0.08352818914003637,0.024551831644583008,0.026630293582748765,0.018965965185762535,0.036632891660171474,0.4929851909586906
CR102,Mixed Immune,0.14149560117302054,0.22067448680351906,0.062316715542521994,0.04227761485826002,0.28885630498533726,0.02761485826001955,0.015884652981427175,0.01735092864125122,0.01466275659824047,0.16886608015640273
CR102,NK-cell enriched,0.02771362586605081,0.04849884526558892,0.05542725173210162,0.11778290993071594,0.018475750577367205,0.6466512702078522,0.004618937644341801,0.0023094688221709007,0.013856812933025405,0.06466512702078522
CR102,P53+ Tumor,0.0027950310559006213,0.0068322981366459624,0.004347826086956522,0.14906832298136646,0.015838509316770187,0.003105590062111801,0.5173913043478261,0.004347826086956522,0.24378881987577639,0.052484472049689444
CR102,Proliferative Tumor,0.007057379564283523,0.010432648051549556,0.009205277692543725,0.15403498005523167,0.01472844430806996,0.006443694384780607,0.15127339674746854,0.012580546179809757,0.5876035593740411,0.04664007364222154
CR102,Stromal,0.011539992041384799,0.016116195781933945,0.014723438121766812,0.030242737763629127,0.03183446080382014,0.007560684440907282,0.007958615200955034,0.005372065260644648,0.002785515320334262,0.871866295264624
CR109,Bulk Tumor,0.011658940862480685,1.4046916701783958e-4,0.04677623261694058,0.7779884815283046,0.0016153954207051551,0.021632251720747297,0.01039471835932013,1.4046916701783958e-4,0.07234162101418738,0.05731142014327855
CR109,CD8+ T cell enriched,0.0784313725490196,0.00980392156862745,0.38235294117647056,0.35294117647058826,0,0.049019607843137254,0.00980392156862745,0,0.0196078431372549,0.09803921568627451
CR109,Immune-enriched stromal,0.0790653764455983,0.07717724805286759,0.036818503658248763,0.11918810479112579,0.08827000236016048,0.03186216662733066,0.008260561718196837,0.003304224687278735,0.02336558886004248,0.5326882227991503
